model,solver,reltol,abstol,success,runTime,memory,allocs,sqDiff,iteration
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,DP5(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,DP8(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,Feagin14(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-6,1.0e-6,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-9,1.0e-9,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,1
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,2
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,3
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,4
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,5
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,6
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,7
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,8
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,9
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,10
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,11
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,12
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,13
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,14
model_Laske_PLOSComputBiol2019.jl,VCABM(),1.0e-12,1.0e-12,false,NaN,NaN,NaN,NaN,15
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.4243084e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,1
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.2955025e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,2
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.2966426e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,3
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3760168e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,4
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3723633e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,5
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3808083e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,6
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.4005579e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,7
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3772739e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,8
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3007202e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,9
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3680765e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,10
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3804457e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,11
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3756863e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,12
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3775857e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,13
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.4003394e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,14
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-6,1.0e-6,true,3.3729194e7,4.653056e6,18640.0,2.696334727595035660045249792887661292017060902672822978446534169005526761634446e+07,15
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-9,1.0e-9,true,7.30862979e8,9.5468096e7,385945.0,177.0250533024984385852302514360738687246265301599408854768486656498746778339849,1
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-9,1.0e-9,true,7.29751393e8,9.5468096e7,385945.0,177.0250533024984385852302514360738687246265301599408854768486656498746778339849,2
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-9,1.0e-9,true,7.33432139e8,9.5468096e7,385945.0,177.0250533024984385852302514360738687246265301599408854768486656498746778339849,3
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-9,1.0e-9,true,7.31522267e8,9.5468096e7,385945.0,177.0250533024984385852302514360738687246265301599408854768486656498746778339849,4
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-9,1.0e-9,true,7.31437899e8,9.5468096e7,385945.0,177.0250533024984385852302514360738687246265301599408854768486656498746778339849,5
model_Laske_PLOSComputBiol2019.jl,"Rosenbrock23{0, true, Nothing, typeof(OrdinaryDiffEq.DEFAULT_PRECS), Val{:forward}, true, nothing}(nothing, OrdinaryDiffEq.DEFAULT_PRECS)",1.0e-9,1.0e-9,true,7.23747738e8,9.5468096e7,385945.0,177.0250533024984385852302514360738687246265301599408854768486656498746778339849,6
